"pig_ensembl_gene_id","pig_gene_name","pig_entrezgene_id","hsapiens_homolog_ensembl_gene","hsapiens_homolog_associated_gene_name","human_entrezgene_id","cow_ensembl_gene_id","cow_gene_name","cow_entrezgene_id"
"ENSSSCG00000016894","ARL15",NA,"ENSG00000185305","ARL15",54622,"ENSBTAG00000019834","ARL15",534329
"ENSSSCG00000031337","SNX18",100518876,"ENSG00000178996","SNX18",112574,"ENSBTAG00000027924","SNX18",538366
"ENSSSCG00000055501","KLRG2",100518525,"ENSG00000188883","KLRG2",346689,"ENSBTAG00000017793","KLRG2",531720
"ENSSSCG00000040365","CLBA1",102163919,"ENSG00000140104","CLBA1",122616,"ENSBTAG00000010370","CLBA1",512628
"ENSSSCG00000002559","CDCA4",100523127,"ENSG00000170779","CDCA4",55038,"ENSBTAG00000060925","CDCA4",527837
"ENSSSCG00000016744","TMED4",100515808,"ENSG00000158604","TMED4",222068,"ENSBTAG00000010612","TMED4",508729
"ENSSSCG00000006969","TRMT9B",100525134,"ENSG00000250305","TRMT9B",57604,"ENSBTAG00000008950","TRMT9B",510845
"ENSSSCG00000006970","DLC1",100620787,"ENSG00000164741","DLC1",10395,"ENSBTAG00000015541","DLC1",511433
"ENSSSCG00000002558","CEP170B",100521503,"ENSG00000099814","CEP170B",283638,"ENSBTAG00000004802","CEP170B",100336437
"ENSSSCG00000016745","DDX56",100513388,"ENSG00000136271","DDX56",54606,"ENSBTAG00000010602","DDX56",508728
"ENSSSCG00000016900","ESM1",100739671,"ENSG00000164283","ESM1",11082,"ENSBTAG00000004221","ESM1",539571
"ENSSSCG00000038257","SGCZ",100157832,"ENSG00000185053","SGCZ",137868,"ENSBTAG00000070034","SGCZ",132344024
"ENSSSCG00000016509","LUC7L2",102162486,"ENSG00000146963","LUC7L2",51631,"ENSBTAG00000017770","LUC7L2",516355
"ENSSSCG00000016901","GZMK",100233185,"ENSG00000113088","GZMK",3003,"ENSBTAG00000005164","GZMK",528871
"ENSSSCG00000002555","JAG2",100522743,"ENSG00000184916","JAG2",3714,"ENSBTAG00000007319","JAG2",517405
"ENSSSCG00000021988","TUSC3",106504082,"ENSG00000104723","TUSC3",7991,"ENSBTAG00000009191","TUSC3",615007
"ENSSSCG00000016903","GZMA",100526762,"ENSG00000145649","GZMA",3001,"ENSBTAG00000021958","GZMA",539093
"ENSSSCG00000048484","CDC20B",100620954,"ENSG00000164287","CDC20B",166979,"ENSBTAG00000021959","CDC20B",522049
"ENSSSCG00000021973","GPX8",100519691,"ENSG00000164294","GPX8",493869,"ENSBTAG00000021960","GPX8",511575
"ENSSSCG00000007010","ZMAT4",100521589,"ENSG00000165061","ZMAT4",79698,"ENSBTAG00000017420","ZMAT4",616397
"ENSSSCG00000036183","MCIDAS",100737191,"ENSG00000234602","MCIDAS",345643,"ENSBTAG00000047087","MCIDAS",100301340
"ENSSSCG00000016746","NPC1L1",100515982,"ENSG00000015520","NPC1L1",29881,"ENSBTAG00000044146","NPC1L1",539550
"ENSSSCG00000026849","CCNO",100517790,"ENSG00000152669","CCNO",10309,"ENSBTAG00000047594","CCNO",100301247
"ENSSSCG00000016907","DHX29",100514880,"ENSG00000067248","DHX29",54505,"ENSBTAG00000010510","DHX29",512470
"ENSSSCG00000016911","MTREX",100518521,"ENSG00000039123","MTREX",23517,"ENSBTAG00000010518","MTREX",520256
"ENSSSCG00000031488","ARHGAP17",100521615,"ENSG00000140750","ARHGAP17",55114,"ENSBTAG00000020043","ARHGAP17",504245
"ENSSSCG00000016912","PLPP1",100515451,"ENSG00000067113","PLPP1",8611,"ENSBTAG00000010526","PLPP1",617172
"ENSSSCG00000030460","ARHGEF6",NA,"ENSG00000129675","ARHGEF6",9459,"ENSBTAG00000017850","ARHGEF6",533823
"ENSSSCG00000031847","RBM28",100628057,"ENSG00000106344","RBM28",55131,"ENSBTAG00000017001","RBM28",507132
"ENSSSCG00000039442","BMP2",100157103,"ENSG00000125845","BMP2",650,"ENSBTAG00000005111","BMP2",615037
"ENSSSCG00000030343","SLC38A9",100521873,"ENSG00000177058","SLC38A9",153129,"ENSBTAG00000033313","SLC38A9",534045
"ENSSSCG00000006980","FGF20",100516301,"ENSG00000078579","FGF20",26281,"ENSBTAG00000044043","FGF20",539083
"ENSSSCG00000033071","SLC5A11",100126275,"ENSG00000158865","SLC5A11",115584,"ENSBTAG00000003467","SLC5A11",539084
"ENSSSCG00000006981","MICU3",100625206,"ENSG00000155970","MICU3",286097,"ENSBTAG00000020468","MICU3",536426
"ENSSSCG00000038870","TNRC6A",110258158,"ENSG00000090905","TNRC6A",27327,"ENSBTAG00000017999","TNRC6A",541118
"ENSSSCG00000016913","DDX4",431672,"ENSG00000152670","DDX4",54514,"ENSBTAG00000008871","DDX4",493725
"ENSSSCG00000006982","ZDHHC2",100516118,"ENSG00000104219","ZDHHC2",51201,"ENSBTAG00000044194","ZDHHC2",536310
"ENSSSCG00000040432","GPR101",NA,"ENSG00000165370","GPR101",83550,"ENSBTAG00000039388","GPR101",112445104
"ENSSSCG00000006983","CNOT7",100154442,"ENSG00000198791","CNOT7",29883,"ENSBTAG00000018036","CNOT7",508055
"ENSSSCG00000007830","RBBP6",100521783,"ENSG00000122257","RBBP6",5930,"ENSBTAG00000009441","RBBP6",282034
"ENSSSCG00000040464","LEP",396832,"ENSG00000174697","LEP",3952,"ENSBTAG00000014911","LEP",280836
"ENSSSCG00000037087","PRRT4",100628151,"ENSG00000224940","PRRT4",401399,"ENSBTAG00000047482","PRRT4",100335204
"ENSSSCG00000012705","ZIC3",NA,"ENSG00000156925","ZIC3",7547,"ENSBTAG00000021413","ZIC3",541035
"ENSSSCG00000002557","NUDT14",397008,"ENSG00000183828","NUDT14",256281,"ENSBTAG00000048010","NUDT14",100126049
"ENSSSCG00000032544","MTA1",110258362,"ENSG00000182979","MTA1",9112,"ENSBTAG00000047606","MTA1",511438
"ENSSSCG00000006984","VPS37A",100513122,"ENSG00000155975","VPS37A",137492,"ENSBTAG00000010355","VPS37A",513985
"ENSSSCG00000016585","IMPDH1",100520873,"ENSG00000106348","IMPDH1",3614,"ENSBTAG00000000296","IMPDH1",504305
"ENSSSCG00000016532","WDR91",100524054,"ENSG00000105875","WDR91",29062,"ENSBTAG00000017905","WDR91",540606
"ENSSSCG00000016915","IL31RA",100522044,"ENSG00000164509","IL31RA",133396,"ENSBTAG00000004351","IL31RA",522636
"ENSSSCG00000038713","CRIP2",106508709,"ENSG00000182809","CRIP2",1397,"ENSBTAG00000051673","CRIP2",780821
"ENSSSCG00000036785","MTMR7",100516469,"ENSG00000003987","MTMR7",9108,"ENSBTAG00000010372","MTMR7",513986
"ENSSSCG00000040673","TMEM140",100523705,"ENSG00000146859","TMEM140",55281,"ENSBTAG00000064655","TMEM140",515475
"ENSSSCG00000053763","AGBL3",100524964,"ENSG00000146856","AGBL3",340351,"ENSBTAG00000013976","AGBL3",527479
"ENSSSCG00000016916","IL6ST",100037294,"ENSG00000134352","IL6ST",3572,"ENSBTAG00000017745","IL6ST",522155
"ENSSSCG00000016535","CALD1",100524227,"ENSG00000122786","CALD1",800,"ENSBTAG00000013953","CALD1",281660
"ENSSSCG00000040089","TEDC1",110258363,"ENSG00000185347","TEDC1",283643,"ENSBTAG00000049082","TEDC1",100336536
"ENSSSCG00000016917","ANKRD55",100520647,"ENSG00000164512","ANKRD55",79722,"ENSBTAG00000001001","ANKRD55",533461
"ENSSSCG00000006987","SLC7A2",100037298,"ENSG00000003989","SLC7A2",6542,"ENSBTAG00000010085","SLC7A2",538708
"ENSSSCG00000039537","TMEM179",110258341,"ENSG00000258986","TMEM179",388021,"ENSBTAG00000006673","TMEM179",536682
"ENSSSCG00000008753","ADGRA3",NA,"ENSG00000152990","ADGRA3",166647,"ENSBTAG00000004653","ADGRA3",541147
"ENSSSCG00000031132","SIVA1",110258343,"ENSG00000184990","SIVA1",10572,"ENSBTAG00000017622","SIVA1",617931
"ENSSSCG00000006988","PDGFRL",100736738,"ENSG00000104213","PDGFRL",5157,"ENSBTAG00000001966","PDGFRL",515017
"ENSSSCG00000039139","AKT1",100126861,"ENSG00000142208","AKT1",207,"ENSBTAG00000017636","AKT1",280991
"ENSSSCG00000040013","MTUS1",100153650,"ENSG00000129422","MTUS1",57509,"ENSBTAG00000039682","MTUS1",515016
"ENSSSCG00000023001","CCDC149",NA,"ENSG00000181982","CCDC149",91050,"ENSBTAG00000021940","CCDC149",613278
"ENSSSCG00000016918","MAP3K1",396617,"ENSG00000095015","MAP3K1",4214,"ENSBTAG00000013790","MAP3K1",523962
"ENSSSCG00000012711","F9",397518,"ENSG00000101981","F9",2158,"ENSBTAG00000004003","F9",280688
"ENSSSCG00000016919","SETD9",100521163,"ENSG00000155542","SETD9",133383,"ENSBTAG00000013426","SETD9",540253
"ENSSSCG00000008754","GBA3",NA,"ENSG00000249948","GBA3",57733,"ENSBTAG00000020363","GBA3",539625
"ENSSSCG00000016920","MIER3",100522223,"ENSG00000155545","MIER3",166968,"ENSBTAG00000014248","MIER3",508556
"ENSSSCG00000028814","SOD3",NA,"ENSG00000109610","SOD3",6649,"ENSBTAG00000013980","SOD3",532481
"ENSSSCG00000016922","GPBP1",100521344,"ENSG00000062194","GPBP1",65056,"ENSBTAG00000012124","GPBP1",613751
"ENSSSCG00000021828","TAPT1",NA,"ENSG00000169762","TAPT1",202018,"ENSBTAG00000019451","TAPT1",615598
"ENSSSCG00000029227","LDB2",NA,"ENSG00000169744","LDB2",9079,"ENSBTAG00000014058","LDB2",617976
"ENSSSCG00000016758","STK17A",100621897,"ENSG00000164543","STK17A",9263,"ENSBTAG00000008143","STK17A",513665
"ENSSSCG00000016923","ACTBL2",100522578,"ENSG00000169067","ACTBL2",345651,"ENSBTAG00000046468","ACTBL2",780991
"ENSSSCG00000025315","SEPSECS",NA,"ENSG00000109618","SEPSECS",51091,"ENSBTAG00000014616","SEPSECS",518874
"ENSSSCG00000016925","PLK2",397251,"ENSG00000145632","PLK2",10769,"ENSBTAG00000016771","PLK2",539449
"ENSSSCG00000016742","MYO1G",100512998,"ENSG00000136286","MYO1G",64005,"ENSBTAG00000006377","MYO1G",516513
"ENSSSCG00000027340","PI4K2B",NA,"ENSG00000038210","PI4K2B",55300,"ENSBTAG00000006492","PI4K2B",521790
"ENSSSCG00000028581","ZCCHC4",NA,"ENSG00000168228","ZCCHC4",29063,"ENSBTAG00000007240","ZCCHC4",511397
"ENSSSCG00000035276","GAPT",106506504,"ENSG00000175857","GAPT",202309,"ENSBTAG00000016770","GAPT",784765
"ENSSSCG00000025902","ANAPC4",NA,"ENSG00000053900","ANAPC4",29945,"ENSBTAG00000000646","ANAPC4",514572
"ENSSSCG00000031796","RAB3C",100523703,"ENSG00000152932","RAB3C",115827,"ENSBTAG00000007306","RAB3C",338100
"ENSSSCG00000012730","AFF2",NA,"ENSG00000155966","AFF2",2334,"ENSBTAG00000020750","AFF2",522215
"ENSSSCG00000008758","SLC34A2",641347,"ENSG00000157765","SLC34A2",10568,"ENSBTAG00000001545","SLC34A2",282484
"ENSSSCG00000040608","AKR1B1",396816,"ENSG00000085662","AKR1B1",231,"ENSBTAG00000009902","AKR1B1",317748
"ENSSSCG00000022446","SEL1L3",NA,"ENSG00000091490","SEL1L3",23231,"ENSBTAG00000002299","SEL1L3",535060
"ENSSSCG00000016929","PDE4D",100037967,"ENSG00000113448","PDE4D",5144,"ENSBTAG00000000494","PDE4D",539556
"ENSSSCG00000016510","UBN2",100519065,"ENSG00000157741","UBN2",254048,"ENSBTAG00000014021","UBN2",540792
"ENSSSCG00000016511","IFT56",100517251,"ENSG00000105948","IFT56",79989,"ENSBTAG00000016373","IFT56",508011
"ENSSSCG00000029275","PPARGC1A",397013,"ENSG00000109819","PPARGC1A",10891,"ENSBTAG00000017024","PPARGC1A",338446
"ENSSSCG00000016512","ZC3HAV1",100415778,"ENSG00000105939","ZC3HAV1",56829,"ENSBTAG00000021617","ZC3HAV1",614589
"ENSSSCG00000035335","FGL1",100516651,"ENSG00000104760","FGL1",2267,"ENSBTAG00000016177","FGL1",508090
"ENSSSCG00000006994","PCM1",100514927,"ENSG00000078674","PCM1",5108,"ENSBTAG00000007236","PCM1",525337
"ENSSSCG00000031710","BRF1",100521669,"ENSG00000185024","BRF1",2972,"ENSBTAG00000012753","BRF1",618161
"ENSSSCG00000032786","ZC3HAV1L",100628182,"ENSG00000146858","ZC3HAV1L",92092,"ENSBTAG00000014250","ZC3HAV1L",523239
"ENSSSCG00000008756","DHX15",100517041,"ENSG00000109606","DHX15",1665,"ENSBTAG00000008896","DHX15",512327
"ENSSSCG00000016513","KIAA1549",100519232,"ENSG00000122778","KIAA1549",57670,"ENSBTAG00000021073","KIAA1549",512679
"ENSSSCG00000036059","HSPB3",100519061,"ENSG00000169271","HSPB3",8988,"ENSBTAG00000022714","HSPB3",616007
"ENSSSCG00000022501","SOX3",NA,"ENSG00000134595","SOX3",6658,"ENSBTAG00000049481","SOX3",781679
"ENSSSCG00000045348","TMEM213",100517620,"ENSG00000214128","TMEM213",155006,"ENSBTAG00000001527","TMEM213",510137
"ENSSSCG00000016516","ATP6V0A4",100519402,"ENSG00000105929","ATP6V0A4",50617,"ENSBTAG00000004263","ATP6V0A4",518974
"ENSSSCG00000016516","ATP6V0A4",100519402,"ENSG00000105929","ATP6V0A4",50617,"ENSBTAG00000004263","ATP6V0A4",518832
"ENSSSCG00000038410","CPEB2",100462674,"ENSG00000137449","CPEB2",132864,"ENSBTAG00000019847","CPEB2",538880
"ENSSSCG00000016738","H2AZ2",100512448,"ENSG00000105968","H2AZ2",94239,"ENSBTAG00000016975","H2AZ2",613618
"ENSSSCG00000035555","BTBD6",102165864,"ENSG00000184887","BTBD6",90135,"ENSBTAG00000012751","BTBD6",100125777
"ENSSSCG00000037671","PACS2",110258361,"ENSG00000179364","PACS2",23241,"ENSBTAG00000046346","PACS2",100299595
"ENSSSCG00000036990","DIO3",NA,"ENSG00000197406","DIO3",1735,"ENSBTAG00000043578","DIO3",494549
"ENSSSCG00000016518","TRIM24",100620590,"ENSG00000122779","TRIM24",8805,"ENSBTAG00000002431","TRIM24",537246
"ENSSSCG00000002540","PPP2R5C",100620346,"ENSG00000078304","PPP2R5C",5527,"ENSBTAG00000020192","PPP2R5C",505757
"ENSSSCG00000022155","RBPJ",NA,"ENSG00000168214","RBPJ",3516,"ENSBTAG00000003602","RBPJ",767928
"ENSSSCG00000032321","MGAT4C",414851,"ENSG00000182050","MGAT4C",25834,"ENSBTAG00000011153","MGAT4C",539661
"ENSSSCG00000029484","EMB",100622067,"ENSG00000170571","EMB",133418,"ENSBTAG00000044010","EMB",785366
"ENSSSCG00000035495","KITLG",397509,"ENSG00000049130","KITLG",4254,"ENSBTAG00000017549","KITLG",281885
"ENSSSCG00000016877","NNT",100526144,"ENSG00000112992","NNT",23530,"ENSBTAG00000011885","NNT",280878
"ENSSSCG00000000927","TMTC3",100152211,"ENSG00000139324","TMTC3",160418,"ENSBTAG00000009023","TMTC3",522132
"ENSSSCG00000016763","GLI3",100516888,"ENSG00000106571","GLI3",2737,"ENSBTAG00000010671","GLI3",785371
"ENSSSCG00000008761","TBC1D19",NA,"ENSG00000109680","TBC1D19",55296,"ENSBTAG00000033214","TBC1D19",615452
"ENSSSCG00000000926","CEP290",100155832,"ENSG00000198707","CEP290",80184,"ENSBTAG00000018745","CEP290",282707
"ENSSSCG00000006997","TRIML2",100737283,"ENSG00000179046","TRIML2",205860,"ENSBTAG00000008637","TRIML2",520201
"ENSSSCG00000040738","DYNC1H1",100037291,"ENSG00000197102","DYNC1H1",1778,"ENSBTAG00000016598","DYNC1H1",537748
"ENSSSCG00000009051","IL15",397683,"ENSG00000164136","IL15",3600,"ENSBTAG00000018200","IL15",281248
"ENSSSCG00000016519","AKR1D1",100520813,"ENSG00000122787","AKR1D1",6718,"ENSBTAG00000001658","AKR1D1",513855
"ENSSSCG00000035581","SUGCT",102168155,"ENSG00000175600","SUGCT",79783,"ENSBTAG00000032121","SUGCT",100125578
"ENSSSCG00000016878","FGF10",100525086,"ENSG00000070193","FGF10",2255,"ENSBTAG00000051910","FGF10",326285
"ENSSSCG00000032275","MRPS30",100525262,"ENSG00000112996","MRPS30",10884,"ENSBTAG00000000084","MRPS30",516084
"ENSSSCG00000035488","WDR44",NA,"ENSG00000131725","WDR44",54521,"ENSBTAG00000018697","WDR44",286825
"ENSSSCG00000022649","SLC7A11",NA,"ENSG00000151012","SLC7A11",23657,"ENSBTAG00000034075","SLC7A11",524078
"ENSSSCG00000016520","CREB3L2",100520468,"ENSG00000182158","CREB3L2",64764,"ENSBTAG00000015802","CREB3L2",785086
"ENSSSCG00000026527","HCN1",100510937,"ENSG00000164588","HCN1",348980,"ENSBTAG00000043948","HCN1",538255
"ENSSSCG00000009067","PABPC4L",NA,"ENSG00000254535","PABPC4L",132430,"ENSBTAG00000046902","PABPC4L",101908085
"ENSSSCG00000006972","C8orf48",102157923,"ENSG00000164743","C8orf48",157773,"ENSBTAG00000047643","C27H8orf48",100271834
"ENSSSCG00000016521","DGKI",100521167,"ENSG00000157680","DGKI",9162,"ENSBTAG00000019980","DGKI",530095
"ENSSSCG00000028124","SNRPN",100626432,"ENSG00000128739","SNRPN",6638,"ENSBTAG00000008251","SNRPN",780877
"ENSSSCG00000009050","INPP4B",NA,"ENSG00000109452","INPP4B",8821,"ENSBTAG00000014111","INPP4B",534793
"ENSSSCG00000055473","SNURF",110258917,"ENSG00000273173","SNURF",8926,"ENSBTAG00000060892","SNURF",282076
"ENSSSCG00000016873","NIM1K",100524404,"ENSG00000177453","NIM1K",167359,"ENSBTAG00000006233","NIM1K",530210
"ENSSSCG00000028927","LGI2",NA,"ENSG00000153012","LGI2",55203,"ENSBTAG00000017390","LGI2",541046
"ENSSSCG00000016872","HMGCS1",100524223,"ENSG00000112972","HMGCS1",3157,"ENSBTAG00000011839","HMGCS1",407767
"ENSSSCG00000012634","DOCK11",NA,"ENSG00000147251","DOCK11",139818,"ENSBTAG00000006439","DOCK11",537297
"ENSSSCG00000048439","RALA",100622254,"ENSG00000006451","RALA",5898,"ENSBTAG00000006661","RALA",538477
"ENSSSCG00000016871","CCL28",554303,"ENSG00000151882","CCL28",56477,"ENSBTAG00000072605","CCL28",535328
"ENSSSCG00000002535","HSP90AA1",397028,"ENSG00000080824","HSP90AA1",3320,"ENSBTAG00000006270","HSP90AA1",281832
"ENSSSCG00000016522","PTN",397609,"ENSG00000105894","PTN",5764,"ENSBTAG00000002317","PTN",280904
"ENSSSCG00000007058","PLCB4",100516581,"ENSG00000101333","PLCB4",5332,"ENSBTAG00000013116","PLCB4",281985
"ENSSSCG00000012633","IL13RA1",397615,"ENSG00000131724","IL13RA1",3597,"ENSBTAG00000019338","IL13RA1",407110
"ENSSSCG00000032979","TMEM267",106508157,"ENSG00000151881","TMEM267",64417,"ENSBTAG00000001457","TMEM267",780867
"ENSSSCG00000032532","CHRM2",397498,"ENSG00000181072","CHRM2",1129,"ENSBTAG00000014674","CHRM2",522170
"ENSSSCG00000016876","C5orf34",100524913,"ENSG00000172244","C5orf34",375444,"ENSBTAG00000007461","C20H5orf34",514072
"ENSSSCG00000009061","NAA15",NA,"ENSG00000164134","NAA15",80155,"ENSBTAG00000004745","NAA15",536676
"ENSSSCG00000030497","YAE1",100622361,"ENSG00000241127","YAE1",57002,"ENSBTAG00000064967","YAE1",508613
"ENSSSCG00000038147","CLEC2L",110257541,"ENSG00000236279","CLEC2L",154790,"ENSBTAG00000038854","CLEC2L",781590
"ENSSSCG00000016882","PARP8",100511108,"ENSG00000151883","PARP8",79668,"ENSBTAG00000004066","PARP8",511595
"ENSSSCG00000012587","TRPC5",100037962,"ENSG00000072315","TRPC5",7224,"ENSBTAG00000010065","TRPC5",407103
"ENSSSCG00000037764","POU6F2",100622573,"ENSG00000106536","POU6F2",11281,"ENSBTAG00000013648","POU6F2",517861
"ENSSSCG00000002533","WDR20",100516626,"ENSG00000140153","WDR20",91833,"ENSBTAG00000007007","WDR20",516477
"ENSSSCG00000012590","LHFPL1",NA,"ENSG00000182508","LHFPL1",340596,"ENSBTAG00000032485","LHFPL1",781310
"ENSSSCG00000000523","BBS10",100737698,"ENSG00000179941","BBS10",79738,"ENSBTAG00000070878","BBS10",538638
"ENSSSCG00000012631","LONRF3",NA,"ENSG00000175556","LONRF3",79836,"ENSBTAG00000002615","LONRF3",508189
"ENSSSCG00000016572","TNPO3",100515455,"ENSG00000064419","TNPO3",23534,"ENSBTAG00000004992","TNPO3",537183
"ENSSSCG00000027503","OSBPL8",100525288,"ENSG00000091039","OSBPL8",114882,"ENSBTAG00000004427","OSBPL8",533350
"ENSSSCG00000002531","MOK",100520316,"ENSG00000080823","MOK",5891,"ENSBTAG00000007008","MOK",616277
"ENSSSCG00000007062","LAMP5",100154727,"ENSG00000125869","LAMP5",24141,"ENSBTAG00000007977","LAMP5",513094
"ENSSSCG00000016827","BRIX1",100513502,"ENSG00000113460","BRIX1",55299,"ENSBTAG00000019211","BRIX1",518501
"ENSSSCG00000016826","RAD1",100513318,"ENSG00000113456","RAD1",5810,"ENSBTAG00000019209","RAD1",518502
"ENSSSCG00000007061","PAK5",100152316,"ENSG00000101349","PAK5",57144,"ENSBTAG00000017679","PAK5",513432
"ENSSSCG00000002530","CINP",100155781,"ENSG00000100865","CINP",51550,"ENSBTAG00000010995","CINP",613767
"ENSSSCG00000016772","VPS41",100519233,"ENSG00000006715","VPS41",27072,"ENSBTAG00000007305","VPS41",528654
"ENSSSCG00000002528","TECPR2",100158172,"ENSG00000196663","TECPR2",9895,"ENSBTAG00000012143","TECPR2",530121
"ENSSSCG00000000925","RLIG1",100157029,"ENSG00000133641","RLIG1",91298,"ENSBTAG00000018743","RLIG1",767986
"ENSSSCG00000012625","PGRMC1",396946,"ENSG00000101856","PGRMC1",10857,"ENSBTAG00000019552","PGRMC1",317706
"ENSSSCG00000016829","AGXT2",100513890,"ENSG00000113492","AGXT2",64902,"ENSBTAG00000007690","AGXT2",521553
"ENSSSCG00000000924","C12orf50",100524088,"ENSG00000165805","C12orf50",160419,"ENSBTAG00000018180","C5H12orf50",614818
"ENSSSCG00000029920","ELF2",NA,"ENSG00000109381","ELF2",1998,"ENSBTAG00000020594","ELF2",613439
"ENSSSCG00000036744","ALX1",100525700,"ENSG00000180318","ALX1",8092,"ENSBTAG00000014977","ALX1",539689
"ENSSSCG00000000934","LRRIQ1",100628126,"ENSG00000133640","LRRIQ1",84125,"ENSBTAG00000027900","LRRIQ1",781474
"ENSSSCG00000002526","RCOR1",100155804,"ENSG00000089902","RCOR1",23186,"ENSBTAG00000002336","RCOR1",506525
"ENSSSCG00000024596","NOCT",NA,"ENSG00000151014","NOCT",25819,"ENSBTAG00000005998","NOCT",540641
"ENSSSCG00000016830","PRLR",414916,"ENSG00000113494","PRLR",5618,"ENSBTAG00000025035","PRLR",281422
"ENSSSCG00000012624","SLC25A43",NA,"ENSG00000077713","SLC25A43",203427,"ENSBTAG00000001007","SLC25A43",535541
"ENSSSCG00000040399","TSPAN19",100627747,"ENSG00000231738","TSPAN19",144448,"ENSBTAG00000047203","TSPAN19",781222
"ENSSSCG00000032749","PCDH18",NA,"ENSG00000189184","PCDH18",54510,"ENSBTAG00000015549","PCDH18",539464
"ENSSSCG00000002525","TRAF3",100156979,"ENSG00000131323","TRAF3",7187,"ENSBTAG00000069778","TRAF3",506182
"ENSSSCG00000012623","SLC25A5",NA,"ENSG00000005022","SLC25A5",292,"ENSBTAG00000046037","SLC25A5",282479
"ENSSSCG00000000936","SLC6A15",100628231,"ENSG00000072041","SLC6A15",55117,"ENSBTAG00000018432","SLC6A15",281952
"ENSSSCG00000002429","FOXN3",733584,"ENSG00000053254","FOXN3",1112,"ENSBTAG00000046684","FOXN3",505469
"ENSSSCG00000032601","RASSF2",100157105,"ENSG00000101265","RASSF2",9770,"ENSBTAG00000017346","RASSF2",282337
"ENSSSCG00000009053","RNF150",NA,"ENSG00000170153","RNF150",57484,"ENSBTAG00000049010","RNF150",615111
"ENSSSCG00000026466","SLC23A2",397367,"ENSG00000089057","SLC23A2",9962,"ENSBTAG00000032366","SLC23A2",783536
"ENSSSCG00000012621","UBE2A",NA,"ENSG00000077721","UBE2A",7319,"ENSBTAG00000045779","UBE2A",282107
"ENSSSCG00000016573","IRF5",100515633,"ENSG00000128604","IRF5",3663,"ENSBTAG00000004989","IRF5",615340
"ENSSSCG00000032741","TBC1D9",NA,"ENSG00000109436","TBC1D9",23158,"ENSBTAG00000018951","TBC1D9",537817
"ENSSSCG00000016831","SPEF2",733620,"ENSG00000152582","SPEF2",79925,"ENSBTAG00000023529","SPEF2",100337039
"ENSSSCG00000012622","STEEP1",NA,"ENSG00000018610","STEEP1",63932,"ENSBTAG00000047169","STEEP1",504687
"ENSSSCG00000002524","AMN",100157003,"ENSG00000166126","AMN",81693,"ENSBTAG00000015750","AMN",767976
"ENSSSCG00000002431","TDP1",NA,"ENSG00000042088","TDP1",55775,"ENSBTAG00000013138","TDP1",517053
"ENSSSCG00000012620","NKRF",NA,"ENSG00000186416","NKRF",55922,"ENSBTAG00000045744","NKRF",100124519
"ENSSSCG00000009055","ELMOD2",NA,"ENSG00000179387","ELMOD2",255520,"ENSBTAG00000014007","ELMOD2",515278
"ENSSSCG00000016574","KCP",100517738,"ENSG00000135253","KCP",375616,"ENSBTAG00000003449","KCP",515624
"ENSSSCG00000002432","KCNK13",100623906,"ENSG00000152315","KCNK13",56659,"ENSBTAG00000045849","KCNK13",787307
"ENSSSCG00000030123","CDS2",100170145,"ENSG00000101290","CDS2",8760,"ENSBTAG00000006066","CDS2",614834
"ENSSSCG00000038236","MGAT4D",NA,"ENSG00000205301","MGAT4D",152586,"ENSBTAG00000034281","MGAT4D",101907024
"ENSSSCG00000002523","CDC42BPB",100156588,"ENSG00000198752","CDC42BPB",9578,"ENSBTAG00000016456","CDC42BPB",508226
